,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
5036.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5037.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5038.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5039.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5040.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5041.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5042.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5043.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5044.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5045.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5046.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5047.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5048.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5049.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5050.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5051.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5052.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5053.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5054.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5055.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5056.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5057.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5058.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5059.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5060.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5061.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5062.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5063.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5064.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5065.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5066.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5067.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5068.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5069.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5070.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5071.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5072.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5073.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5074.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5075.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5076.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5077.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5078.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5079.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5080.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5081.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5082.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5083.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5084.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5085.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5086.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5087.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5088.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5089.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5090.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5091.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5092.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5093.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5094.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5095.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5096.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5097.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5098.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5099.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5100.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5101.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5102.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5103.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5104.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5105.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5106.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5107.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5108.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5109.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5110.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5111.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5112.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5113.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5114.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5115.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5116.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5117.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5118.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5119.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5120.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5121.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5122.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5123.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5124.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5125.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5126.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5127.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5128.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5129.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5130.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5131.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5132.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5133.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5134.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5135.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5136.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5137.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5138.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5139.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5140.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5141.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5142.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5143.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5144.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5145.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5146.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5147.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5148.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5149.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5150.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5151.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5152.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5153.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5154.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5155.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5156.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5157.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5158.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5159.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5160.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5161.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5162.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5163.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5164.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5165.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5166.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5167.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5168.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5169.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5170.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5171.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5172.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5173.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5174.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5175.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5176.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5177.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5178.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5179.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5180.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5181.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5182.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5183.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5184.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5185.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5186.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5187.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5188.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5189.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5190.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5191.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5192.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5193.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5194.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5195.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5196.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5197.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5198.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5199.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5200.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5201.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5202.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5203.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5204.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5205.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5206.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5207.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5208.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5209.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5210.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5211.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5212.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5213.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5214.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5215.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5216.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5217.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5218.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5219.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5220.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5221.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5222.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5223.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5224.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5225.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5226.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5227.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5228.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5229.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5230.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5231.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5232.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5233.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5234.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5235.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5236.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5237.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5238.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5239.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5240.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5241.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5242.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5243.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5244.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5245.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5246.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5247.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5248.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5249.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5250.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5251.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5252.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5253.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5254.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5255.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5256.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5257.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5258.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5259.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5260.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5261.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5262.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5263.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5264.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5265.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5266.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5267.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5268.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5269.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5270.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5271.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5272.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5273.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5274.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5275.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5276.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5277.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5278.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5279.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5280.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5281.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5282.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5283.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5284.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5285.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5286.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5287.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5288.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5289.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5290.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5291.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5292.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5293.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5294.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5295.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5296.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5297.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5298.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5299.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5300.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5301.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5302.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5303.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5304.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5305.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5306.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5307.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5308.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5309.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5310.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5311.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5312.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5313.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5314.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5315.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5316.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5317.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5318.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5319.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5320.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5321.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5322.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5323.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5324.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5325.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5326.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5327.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5328.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5329.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5330.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5331.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5332.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5333.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5334.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5335.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5336.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5337.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5338.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5339.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5340.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5341.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5342.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5343.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5344.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5345.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5346.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5347.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5348.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5349.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5350.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5351.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5352.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5353.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5354.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5355.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5356.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5357.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5358.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5359.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5360.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5361.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5362.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5363.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5364.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5365.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5366.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5367.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5368.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5369.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5370.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5371.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5372.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5373.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5374.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5375.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5376.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5377.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5378.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5379.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5380.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5381.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5382.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5383.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5384.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5385.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5386.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5387.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5388.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5389.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5390.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5391.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5392.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5393.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5394.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5395.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5396.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5397.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5398.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5399.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5400.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5401.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5402.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5403.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5404.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5405.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5406.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5407.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5408.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5409.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5410.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5411.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5412.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5413.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5414.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5415.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5416.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
