,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
5606.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5607.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5608.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5609.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5610.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5611.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5612.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5613.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5614.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5615.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5616.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5617.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5618.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5619.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5620.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5621.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5622.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5623.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5624.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5625.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5626.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5627.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5628.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5629.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5630.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5631.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5632.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5633.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5634.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5635.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5636.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5637.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5638.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5639.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5640.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5641.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5642.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5643.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5644.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5645.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5646.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5647.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5648.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5649.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5650.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5651.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5652.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5653.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5654.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5655.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5656.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5657.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5658.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5659.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5660.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5661.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5662.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5663.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5664.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5665.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5666.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5667.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5668.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5669.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5670.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5671.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5672.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5673.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5674.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5675.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5676.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5677.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5678.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5679.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5680.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5681.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5682.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5683.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5684.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5685.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5686.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5687.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5688.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5689.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5690.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5691.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5692.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5693.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5694.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5695.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5696.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5697.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5698.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5699.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5700.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5701.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5702.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5703.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5704.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5705.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5706.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5707.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5708.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5709.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5710.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5711.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5712.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5713.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5714.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5715.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5716.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5717.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5718.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5719.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5720.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5721.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5722.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5723.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5724.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5725.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5726.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5727.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5728.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5729.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5730.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5731.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5732.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5733.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5734.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5735.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5736.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5737.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5738.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5739.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5740.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5741.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5742.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5743.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5744.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5745.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5746.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5747.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5748.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5749.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5750.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5751.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5752.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5753.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5754.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5755.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5756.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5757.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5758.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5759.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5760.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5761.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5762.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5763.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5764.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5765.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5766.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5767.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5768.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5769.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5770.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5771.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5772.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5773.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5774.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5775.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5776.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5777.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5778.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5779.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5780.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5781.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5782.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5783.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5784.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5785.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5786.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5787.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5788.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5789.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5790.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5791.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5792.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5793.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5794.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5795.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5796.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5797.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5798.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5799.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5800.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5801.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5802.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5803.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5804.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5805.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5806.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5807.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5808.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5809.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5810.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5811.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5812.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5813.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5814.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5815.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5816.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5817.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5818.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5819.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5820.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5821.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5822.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5823.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5824.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5825.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5826.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5827.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5828.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5829.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5830.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5831.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5832.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5833.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5834.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5835.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5836.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5837.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5838.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5839.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5840.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5841.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5842.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5843.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5844.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5845.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5846.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5847.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5848.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5849.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5850.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5851.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5852.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5853.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5854.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5855.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5856.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5857.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5858.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5859.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5860.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5861.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5862.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5863.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5864.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5865.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5866.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5867.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5868.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5869.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5870.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5871.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5872.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5873.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5874.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5875.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5876.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5877.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5878.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5879.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5880.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5881.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5882.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5883.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5884.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5885.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5886.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5887.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5888.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5889.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5890.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5891.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5892.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5893.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5894.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5895.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5896.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5897.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5898.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5899.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5900.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5901.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5902.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5903.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5904.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5905.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5906.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5907.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5908.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5909.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5910.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5911.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5912.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5913.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5914.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5915.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5916.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5917.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5918.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5919.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5920.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5921.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5922.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5923.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5924.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5925.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5926.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5927.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5928.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5929.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5930.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5931.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5932.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5933.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5934.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5935.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5936.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5937.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5938.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5939.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5940.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5941.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5942.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5943.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5944.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5945.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5946.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5947.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5948.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5949.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
5950.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5951.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5952.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5953.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5954.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5955.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5956.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5957.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5958.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5959.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5960.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5961.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5962.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5963.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5964.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5965.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5966.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5967.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5968.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
5969.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5970.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5971.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5972.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5973.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
