,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
4481.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4482.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4483.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4484.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4485.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4486.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4487.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4488.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4489.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4490.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4491.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4492.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4493.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4494.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4495.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4496.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4497.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4498.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4499.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4500.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4501.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4502.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4503.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4504.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4505.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4506.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4507.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4508.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4509.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4510.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4511.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4512.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4513.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4514.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4515.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4516.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4517.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4518.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4519.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4520.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4521.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4522.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4523.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4524.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4525.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4526.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4527.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4528.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4529.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4530.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4531.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4532.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4533.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4534.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4535.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4536.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4537.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4538.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4539.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4540.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4541.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4542.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4543.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4544.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4545.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4546.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4547.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4548.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4549.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4550.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4551.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4552.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4553.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4554.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4555.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4556.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4557.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4558.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4559.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4560.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4561.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4562.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4563.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4564.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4565.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4566.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4567.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4568.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4569.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4570.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4571.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4572.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4573.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4574.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4575.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4576.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4577.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4578.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4579.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4580.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4581.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4582.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
4583.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4584.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4585.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4586.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4587.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4588.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4589.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4590.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4591.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
4592.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4593.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4594.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4595.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4596.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4597.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
4598.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4599.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4600.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4601.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4602.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4603.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4604.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4605.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4606.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4607.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4608.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4609.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4610.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4611.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4612.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4613.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4614.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4615.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4616.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4617.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4618.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4619.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4620.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4621.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4622.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4623.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4624.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4625.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4626.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4627.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4628.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4629.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4630.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4631.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4632.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4633.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
4634.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4635.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4636.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4637.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4638.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4639.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4640.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4641.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4642.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4643.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4644.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4645.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4646.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4647.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4648.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4649.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4650.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4651.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4652.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4653.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4654.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4655.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4656.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4657.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4658.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4659.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4660.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4661.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4662.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
4663.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4664.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4665.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4666.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4667.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4668.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4669.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4670.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4671.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4672.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4673.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4674.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4675.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4676.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4677.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4678.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4679.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4680.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4681.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4682.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4683.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4684.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4685.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4686.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4687.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4688.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4689.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4690.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4691.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4692.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4693.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4694.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4695.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4696.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4697.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4698.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4699.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4700.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4701.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4702.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4703.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4704.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4705.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4706.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4707.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4708.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4709.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4710.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4711.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4712.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4713.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4714.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4715.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4716.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4717.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4718.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4719.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4720.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4721.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4722.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4723.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4724.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4725.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4726.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4727.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4728.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4729.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4730.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4731.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4732.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4733.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4734.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4735.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4736.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4737.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4738.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4739.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4740.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4741.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4742.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4743.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4744.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4745.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4746.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4747.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4748.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4749.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4750.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4751.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4752.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4753.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4754.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4755.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4756.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4757.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4758.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4759.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4760.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4761.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4762.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4763.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4764.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4765.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4766.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4767.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4768.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4769.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4770.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4771.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4772.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4773.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4774.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4775.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4776.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4777.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4778.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4779.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4780.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4781.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4782.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4783.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4784.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4785.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4786.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4787.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4788.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4789.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4790.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4791.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4792.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4793.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4794.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4795.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4796.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4797.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4798.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4799.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4800.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4801.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4802.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4803.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4804.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4805.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4806.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4807.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4808.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4809.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4810.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4811.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4812.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4813.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4814.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4815.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4816.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4817.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4818.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4819.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4820.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4821.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4822.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4823.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4824.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4825.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4826.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4827.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4828.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4829.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4830.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4831.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4832.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4833.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4834.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4835.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4836.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4837.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4838.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4839.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4840.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4841.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4842.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4843.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4844.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4845.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4846.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4847.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4848.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4849.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4850.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4851.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
